,ID,Case Number,Block,Primary Type,Description,Location Description,Arrest,Domestic,Year,Latitude,Longitude,Dates,Time
117650,10350637,HY541355,094XX S CHAMPLAIN AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,TRUE,TRUE,2015,41.72330899,-87.6081364,12/17/2015,23:45:00
117651,10350639,HY541378,031XX W FLOURNOY ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,2015,41.87279572,-87.70404944,12/18/2015,0:26:00
117652,10350641,HY541387,0000X S FRANKLIN ST,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,2015,41.88177008,-87.63530987,12/17/2015,11:15:00
117653,10350642,HY541376,050XX N WINCHESTER AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2015,41.97411679,-87.67782913,12/17/2015,7:45:00
117654,10350643,HY541379,015XX W FULLERTON AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.92516076,-87.6674645,12/18/2015,0:45:00
117655,10350644,HY541351,064XX S LOWE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2015,41.77730987,-87.64080292,12/17/2015,23:42:00
117656,10350645,HY541361,035XX N CLARK ST,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2015,41.94670237,-87.65611708,12/17/2015,23:50:00
117657,10350646,HY541296,056XX S WOOD ST,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2015,41.79155128,-87.66937717,12/17/2015,18:00:00
117658,10350647,HY541344,008XX W DIVERSEY PKWY,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2015,41.93269063,-87.65059463,12/17/2015,23:00:00
117659,10350648,HY541375,005XX N CENTRAL PARK AVE,ARSON,BY FIRE,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.89108886,-87.71618456,12/17/2015,23:45:00
117660,10350650,HY541384,054XX S SPAULDING AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,FALSE,2015,41.79457019,-87.70603273,12/18/2015,0:48:00
117661,10350652,HY541358,048XX S ADA ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2015,41.80636936,-87.6588331,12/18/2015,0:04:00
117662,10350653,HY541383,071XX S RIDGELAND AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,2015,41.7655681,-87.58243442,12/18/2015,0:45:00
117663,10350654,HY541363,022XX S PRINCETON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2015,41.85235131,-87.63478927,12/17/2015,23:30:00
117664,10350656,HY541389,071XX S DR MARTIN LUTHER KING JR DR,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2015,41.76525377,-87.61525555,12/18/2015,1:35:00
117665,10350658,HY541337,029XX W ADDISON ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2015,41.94664872,-87.70208488,12/17/2015,23:04:00
117666,10350659,HY541339,028XX N ASHLAND AVE,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,FALSE,FALSE,2015,41.93279244,-87.66841049,12/17/2015,21:15:00
117667,10350661,HY541398,053XX W GALEWOOD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2015,41.91502516,-87.75924223,12/17/2015,18:00:00
117668,10350662,HY541397,031XX W FOSTER AVE,BATTERY,SIMPLE,CTA GARAGE / OTHER PROPERTY,TRUE,FALSE,2015,41.97576318,-87.70680264,12/18/2015,1:15:00
117669,10350663,HY541255,020XX W DIVISION ST,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,TRUE,2015,41.90317694,-87.67799322,12/17/2015,21:10:00
117670,10350664,HY541371,004XX W LAKE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,2015,41.88572131,-87.63794404,12/18/2015,0:00:00
117671,10350665,HY541336,028XX W 83RD ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2015,41.74264973,-87.692911,11/16/2015,9:00:00
117672,10350667,HY541345,050XX S PRAIRIE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,2015,41.80308511,-87.61943257,12/17/2015,23:15:00
117673,10350668,HY541340,087XX S ELIZABETH ST,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,2015,41.73521739,-87.65453665,12/17/2015,23:15:00
117674,10350669,HY541382,024XX W VAN BUREN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2015,41.87607028,-87.68687706,12/17/2015,22:00:00
117675,10350670,HY541400,031XX S ASHLAND AVE,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,2015,41.83638523,-87.66571041,12/18/2015,0:35:00
117676,10350671,HY541364,028XX N PULASKI RD,THEFT,$500 AND UNDER,STREET,TRUE,FALSE,2015,41.93240326,-87.72699549,12/18/2015,0:01:00
117677,10350672,HY541403,075XX N PAULINA ST,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,2015,42.01849825,-87.67298323,12/18/2015,0:30:00
117678,10350676,HY541417,015XX W 91ST ST,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2015,41.72852756,-87.66215011,12/18/2015,3:25:00
117679,10350677,HY541416,078XX S SOUTH SHORE DR,NARCOTICS,POSS: HALLUCINOGENS,APARTMENT,TRUE,FALSE,2015,41.75420991,-87.55043302,12/18/2015,2:26:00
117680,10350678,HY541365,071XX S JEFFERY BLVD,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,2015,41.76587359,-87.57629471,12/17/2015,23:15:00
117681,10350679,HY541418,027XX N CICERO AVE,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,2015,41.93088038,-87.7465683,12/18/2015,2:49:00
117682,10350682,HY541381,098XX S DAMEN AVE,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,2015,41.71492997,-87.67218082,12/18/2015,0:08:00
117683,10350683,HY541335,059XX W WRIGHTWOOD AVE,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2015,41.92750601,-87.77427426,12/17/2015,22:00:00
117684,10350684,HY541415,037XX N CLARK ST,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,FALSE,2015,41.94983736,-87.6586351,12/18/2015,2:55:00
117685,10350686,HY540151,093XX S ESSEX AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2015,41.72554164,-87.56323992,12/17/2015,3:10:00
117686,10350687,HY541338,020XX N KEELER AVE,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2015,41.91809927,-87.73148493,12/17/2015,21:10:00
117687,10350688,HY541392,002XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2015,41.87938361,-87.63412406,12/17/2015,13:00:00
117688,10350689,HY541346,015XX N CENTRAL AVE,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2015,41.9085269,-87.76588377,12/17/2015,23:10:00
117689,10350691,HY541422,020XX N HALSTED ST,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,2015,41.9186526,-87.64852869,12/18/2015,2:30:00
117690,10350693,HY540961,078XX S MARQUETTE AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,FALSE,2015,41.75288125,-87.55846779,12/17/2015,16:58:00
117691,10350694,HY541329,040XX W AUGUSTA BLVD,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,2015,41.89900386,-87.72711687,12/17/2015,22:45:00
117692,10350695,HY541247,022XX S KILDARE AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2015,41.85042748,-87.73121677,6/1/2015,0:00:00
117693,10350697,HY541390,080XX S MARYLAND AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,2015,41.74862309,-87.60389382,12/18/2015,1:33:00
117694,10350699,HY541304,003XX N LOTUS AVE,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,2015,41.88625059,-87.76175112,12/10/2015,10:00:00
117695,10350700,HY536085,011XX N LARRABEE ST,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2015,41.90311305,-87.64319935,12/13/2015,20:55:00
117696,10350701,HY540154,010XX N LA SALLE DR,THEFT,$500 AND UNDER,TAXICAB,FALSE,FALSE,2015,41.90086045,-87.63284292,12/17/2015,2:50:00
117697,10350702,HY541425,045XX S JUSTINE ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,2015,41.81142886,-87.66383108,12/18/2015,3:30:00
117698,10350703,HY541412,033XX S HALSTED ST,BURGLARY,FORCIBLE ENTRY,DRUG STORE,FALSE,FALSE,2015,41.8342174,-87.64618937,12/18/2015,2:46:00
117699,10350706,HY541433,057XX S LOWE AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2015,41.78992069,-87.64139326,12/7/2015,3:30:00
117700,10350708,HY541374,030XX W MARQUETTE RD,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,2015,41.77173311,-87.69870719,12/18/2015,0:15:00
117701,10350709,HY541413,045XX S HERMITAGE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2015,41.811383,-87.66869188,12/17/2015,22:00:00
117702,10350710,HY541409,080XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2015,41.74863706,-87.61000985,12/18/2015,2:15:00
117703,10350711,HY541423,076XX S DAMEN AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2015,41.75494285,-87.67326929,12/18/2015,3:47:00
117704,10350712,HY541369,070XX N SHERIDAN RD,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2015,42.0109963,-87.66268065,12/18/2015,0:10:00
117705,10350713,HY541430,023XX W LOGAN BLVD,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2015,41.93004949,-87.68592073,12/18/2015,2:30:00
117706,10350714,HY541431,023XX W LOGAN BLVD,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2015,41.93004949,-87.68592073,12/18/2015,2:30:00
117708,10350718,HY541408,079XX S RHODES AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2015,41.75070325,-87.61127663,12/18/2015,2:38:00
117709,10350719,HY541231,020XX N CLIFTON AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2015,41.91902413,-87.65704179,12/17/2015,20:08:00
117710,10350721,HY541332,039XX W VAN BUREN ST,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2015,41.87529028,-87.72390052,12/17/2015,17:30:00
117711,10000976,HY190526,029XX S WABASH AVE,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,2015,41.84087652,-87.62520736,3/19/2015,12:25:00
117712,10350722,HY541434,022XX W DIVISION ST,CRIMINAL DAMAGE,TO PROPERTY,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,2015,41.90307749,-87.68367333,12/18/2015,3:30:00
117713,10350723,HY541411,007XX W MADISON ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2015,41.88179934,-87.64561737,12/18/2015,2:00:00
117714,10350728,HY541436,109XX S VERNON AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2015,41.69586142,-87.61224189,12/17/2015,16:30:00
117715,10350729,HY541442,003XX N PINE AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2015,41.88687358,-87.76341655,12/17/2015,23:30:00
117716,10350733,HY541443,014XX W 110TH PL,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,2015,41.69308203,-87.65796391,12/18/2015,4:30:00
117717,10350734,HY541458,087XX S KINGSTON AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,2015,41.73671647,-87.56242129,12/18/2015,5:00:00
117718,10350735,HY541466,024XX N CLARK ST,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.92622466,-87.64087409,12/17/2015,17:00:00
117719,10350736,HY541465,024XX N CLARK ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.92622466,-87.64087409,12/18/2015,6:00:00
117720,10350737,HY541457,006XX S STATE ST,BATTERY,SIMPLE,CTA PLATFORM,FALSE,FALSE,2015,41.8744151,-87.62760944,12/18/2015,5:15:00
117721,10350738,HY541470,003XX E WACKER DR,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2015,41.88781339,-87.61887929,12/18/2015,1:20:00
117722,10350763,HY539281,087XX S BURLEY AVE,CRIM SEXUAL ASSAULT,ATTEMPT AGG: OTHER,OTHER,FALSE,TRUE,2015,41.73699363,-87.54582776,6/16/2015,12:00:00
117723,10350784,HY541228,032XX N CUMBERLAND AVE,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,STREET,FALSE,TRUE,2015,41.93797141,-87.83608427,12/16/2015,18:00:00
117724,10350785,HY541472,0000X E LAKE ST,ROBBERY,ARMED: OTHER FIREARM,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2015,41.88572934,-87.62578094,12/17/2015,19:05:00
117725,10350786,HY541435,067XX S MAY ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,TRUE,FALSE,2015,41.77145001,-87.65307335,12/18/2015,2:20:00
117726,10350787,HY541509,009XX W 69TH ST,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2015,41.76877996,-87.64847907,12/18/2015,7:50:00
117727,10350788,HY541502,068XX S WABASH AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2015,41.77006586,-87.62342062,12/17/2015,19:00:00
117728,10350790,HY541504,094XX S PRAIRIE AVE,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.72310616,-87.61780568,12/17/2015,22:45:00
117729,10350791,HY541477,021XX N BISSELL ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.92058188,-87.65223391,12/17/2015,17:00:00
117730,10350792,HY541512,024XX N MASON AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.92469442,-87.77453031,12/17/2015,21:30:00
117731,10350793,HY541488,015XX W 119TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2015,41.67755362,-87.66060814,12/17/2015,22:00:00
117732,10350794,HY541519,052XX W SCHOOL ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2015,41.94050989,-87.75796248,12/18/2015,8:00:00
117733,10350795,HY541522,065XX N ALBANY AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.99970478,-87.70702771,12/17/2015,20:00:00
117734,10350798,HY541501,001XX S JEFFERSON ST,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.87959124,-87.6425859,12/17/2015,20:00:00
117735,10350799,HY541500,007XX W SHERIDAN RD,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.95282004,-87.64839099,12/17/2015,21:00:00
117736,11860603,JC472339,0000X W RANDOLPH ST,ROBBERY,STRONGARM - NO WEAPON,STREET,TRUE,FALSE,2019,41.8844804,-87.63019785,10/14/2019,12:43:00
117737,10350804,HY541473,017XX N KEELER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2015,41.91257692,-87.73130168,12/18/2015,6:24:00
117738,10350813,HY541478,058XX S FAIRFIELD AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.78768093,-87.69241168,12/18/2015,6:00:00
117739,10350814,HY541463,054XX S PULASKI RD,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2015,41.79459129,-87.72319873,12/17/2015,22:00:00
117740,10350817,HY541485,037XX N FRANCISCO AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.94943391,-87.70055389,12/18/2015,0:01:00
117741,10350818,HY541484,009XX E 54TH ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.79791009,-87.60338651,12/17/2015,22:00:00
117742,10350819,HY541511,002XX S LOTUS AVE,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,2015,41.87794918,-87.76174065,12/18/2015,7:46:00
117743,10350820,HY541486,084XX S CARPENTER ST,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.74091963,-87.64983413,12/18/2015,7:00:00
117744,10350827,HY541531,057XX N FRANCISCO AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2015,41.9855373,-87.70166408,12/17/2015,23:00:00
117745,10350828,HY541526,019XX W NORTH AVE,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2015,41.91050544,-87.67631647,12/18/2015,6:16:00
117746,10350833,HY541490,054XX S LATROBE AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.79409105,-87.75378778,12/17/2015,21:00:00
117747,10350835,HY541421,001XX N LONG AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2015,41.88408893,-87.76026107,12/18/2015,3:27:00
117748,10350841,HY541530,045XX S JUSTINE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,2015,41.81142886,-87.66383108,12/18/2015,7:45:00
117749,10350842,HY541536,043XX N HARDING AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.95996669,-87.72657248,12/18/2015,1:00:00
117750,10350843,HY541479,079XX S COLFAX AVE,THEFT,$500 AND UNDER,CTA BUS STOP,FALSE,FALSE,2015,41.75134208,-87.56137777,12/18/2015,6:00:00
117751,10350844,HY534062,0000X W B11 ST,THEFT,$500 AND UNDER,AIRPORT VENDING ESTABLISHMENT,FALSE,FALSE,2015,41.98016799,-87.90670181,12/12/2015,5:20:00
117752,10350848,HY541506,026XX W EASTWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2015,41.96568849,-87.69521216,12/17/2015,21:30:00
117753,10350869,HY541420,040XX W ADAMS ST,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2015,41.87797008,-87.72623981,12/18/2015,2:58:00
117754,10350870,HY541545,004XX N LEAMINGTON AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2015,41.88853411,-87.75414322,12/18/2015,8:30:00
117755,10350872,HY541539,007XX N STATE ST,THEFT,PURSE-SNATCHING,CTA STATION,FALSE,FALSE,2015,41.89610363,-87.62818612,12/17/2015,23:15:00
117756,10350878,HY536403,026XX S CALUMET AVE,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,2015,41.84508525,-87.6188484,12/14/2015,8:15:00
117757,10350884,HY541527,005XX S PULASKI RD,CRIMINAL TRESPASS,TO LAND,CTA PLATFORM,FALSE,FALSE,2015,41.87390705,-87.72543009,12/18/2015,8:20:00
117758,10350905,HY541480,017XX W ROSCOE ST,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2015,41.94328904,-87.67268289,12/18/2015,1:20:00
117759,10350906,HY540481,049XX N BROADWAY,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BARBERSHOP,FALSE,FALSE,2015,41.9721461,-87.65975299,11/17/2015,14:17:00
117760,10350915,HY541195,070XX S WESTERN AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,2015,41.7657301,-87.68327202,12/17/2015,19:30:00
117762,10350919,HY541537,015XX S SANGAMON ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.86110533,-87.64981486,12/17/2015,17:00:00
117763,10350928,HY541555,019XX W MAYPOLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2015,41.88409529,-87.67542667,12/17/2015,20:00:00
117764,10350929,HY541580,052XX W NEWPORT AVE,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2015,41.94324693,-87.75817312,12/18/2015,9:00:00
117765,10350931,HY541570,0000X W 72ND ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2015,41.76366186,-87.6267278,12/18/2015,9:13:00
117766,10350932,HY541550,009XX N ST LOUIS AVE,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,2015,41.8982833,-87.71396651,12/18/2015,8:20:00
117767,10350933,HY541576,0000X E MONROE ST,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2015,41.88080179,-87.62551582,12/17/2015,17:45:00
117768,10350934,HY541589,101XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2015,41.71057853,-87.62358842,12/11/2015,8:00:00
117769,10350940,HY540524,012XX W LELAND AVE,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2015,41.96718966,-87.66015085,12/17/2015,5:30:00
117770,10350941,HY541515,005XX W DEMING PL,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,FALSE,2015,41.92828787,-87.64307874,12/17/2015,5:59:00
117771,10350946,HY541594,029XX W 39TH PL,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,TRUE,2015,41.8218094,-87.69844409,12/10/2015,12:30:00
117772,10350947,HY541557,038XX N PINE GROVE AVE,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,FALSE,2015,41.95212826,-87.64789108,12/18/2015,5:00:00
117773,10350960,HY541575,023XX W JACKSON BLVD,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,FALSE,TRUE,2015,41.87756569,-87.68489383,12/18/2015,8:45:00
117774,10350961,HY541483,004XX E 40TH ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,FALSE,TRUE,2015,41.82116453,-87.61549337,12/18/2015,6:30:00
117775,10350970,HY541600,028XX N MELVINA AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2015,41.93197529,-87.78085771,12/2/2015,8:00:00
117776,10350971,HY541560,028XX N AUSTIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2015,41.93161418,-87.77598036,12/17/2015,23:00:00
117777,10350972,HY541543,043XX W POTOMAC AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2015,41.9043485,-87.73474757,12/18/2015,8:43:00
117778,10350974,HY541552,051XX W NORTH AVE,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,2015,41.9095099,-87.754997,12/18/2015,8:40:00
117779,10350975,HY541544,019XX W LAWRENCE AVE,ASSAULT,SIMPLE,CTA BUS,TRUE,FALSE,2015,41.96876985,-87.67809355,12/18/2015,8:46:00
117780,10350982,HY535296,005XX W OHARE ST,CRIMINAL DAMAGE,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,2015,41.97594204,-87.8823291,10/14/2015,21:00:00
117781,10350983,HY541487,022XX N WAYNE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2015,41.92237653,-87.6620074,12/17/2015,21:00:00
117782,10350984,HY541605,009XX N HOWE ST,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,2015,41.8991233,-87.64371615,12/16/2015,17:00:00
117783,10350985,HY541640,083XX S ABERDEEN ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2015,41.74279605,-87.65110404,11/4/2015,12:00:00
117784,10350990,HY541516,004XX N WELLS ST,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2015,41.89025026,-87.63403495,12/16/2015,21:00:00
117785,10350991,HY541631,032XX S CALUMET AVE,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2015,41.83612682,-87.61822148,12/17/2015,23:30:00
117786,10350992,HY541568,034XX S STATE ST,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2015,41.83215601,-87.62666848,12/16/2015,14:30:00
117787,10351005,HY541624,048XX N KILDARE AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.96878102,-87.73545014,12/17/2015,18:00:00
117788,10351006,HY541623,043XX W CULLERTON ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.85429558,-87.73306352,12/18/2015,0:00:00
117789,10088995,HY277765,009XX E 76TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2015,41.75679337,-87.60224366,5/28/2015,1:25:00
117790,10351007,HY541551,089XX S ASHLAND AVE,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,"SCHOOL, PRIVATE, BUILDING",TRUE,FALSE,2015,41.73150975,-87.66293972,12/18/2015,8:05:00
117791,10351008,HY541632,047XX S WOOD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2015,41.80771212,-87.6698082,12/17/2015,22:00:00
117792,10351009,HY541529,030XX W SUNNYSIDE AVE,THEFT,OVER $500,STREET,FALSE,FALSE,2015,41.96303703,-87.70506317,12/17/2015,19:00:00
117793,10351010,HY541627,042XX W ALTGELD ST,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,2015,41.9262344,-87.73329361,12/18/2015,10:13:00
117794,10351017,HY541562,015XX E 55TH ST,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,2015,41.79519179,-87.58819833,12/18/2015,4:14:00
117795,10351018,HY541622,058XX S STATE ST,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2015,41.78833945,-87.62554015,12/18/2015,9:00:00
117796,10351024,HY535297,005XX W OHARE ST,CRIMINAL DAMAGE,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,2015,41.97594204,-87.8823291,10/14/2015,9:00:00
117797,10351025,HY541653,013XX N DEARBORN ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.90629896,-87.63005767,12/17/2015,16:00:00
117798,10351029,HY541588,065XX S TALMAN AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2015,41.77490166,-87.68962806,12/17/2015,23:00:00
117800,10351040,HY541528,001XX W RANDOLPH ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESTAURANT,FALSE,FALSE,2015,41.88447238,-87.63337818,12/17/2015,15:00:00
